"","datetime","date","time","depth.m","temp.c","sal.pss","do.mgl","do.sat","ph","turbidity.fnu","fdom.qsu","chlorophyll.ugl"
"4745",2018-12-19 13:00:00,2018-12-19,"13:00:00",0.096,8.46,0.6,9.93,85.1,6.6,981.19,33.03,4.31
"4746",2018-12-19 13:30:00,2018-12-19,"13:30:00",0.087,8.457,0.43,9.95,85.2,6.58,2022.9,33.85,8.84
"4747",2018-12-19 14:00:00,2018-12-19,"14:00:00",0.078,8.461,0.37,9.97,85.3,6.58,2875.35,17.63,7.4
"4748",2018-12-19 14:30:00,2018-12-19,"14:30:00",0.071,8.467,0.31,9.99,85.5,6.56,2806.06,20.38,13.08
"4749",2018-12-19 15:00:00,2018-12-19,"15:00:00",0.061,8.484,0.3,10,85.6,6.57,2879.34,11.08,22.7
"4750",2018-12-19 15:30:00,2018-12-19,"15:30:00",0.104,8.506,0.26,10,85.6,6.58,2720.21,9.48,39.88
"4751",2018-12-19 16:00:00,2018-12-19,"16:00:00",0.319,8.524,0.29,9.87,84.6,6.56,2883.48,10.48,29.23
"4752",2018-12-19 16:30:00,2018-12-19,"16:30:00",0.556,8.516,0.42,9.88,84.7,6.66,4009.55,7.52,7.47
"4753",2018-12-19 17:00:00,2018-12-19,"17:00:00",0.781,8.445,0.54,9.81,84,6.72,1101.36,31.6,4.64
"4754",2018-12-19 17:30:00,2018-12-19,"17:30:00",1.009,8.497,0.64,9.88,84.8,6.78,1461.16,31.87,3.43
"4755",2018-12-19 18:00:00,2018-12-19,"18:00:00",1.198,8.503,0.52,9.29,79.6,6.79,1670.91,30.09,3.19
"4756",2018-12-19 18:30:00,2018-12-19,"18:30:00",1.327,8.51,0.36,9.96,85.3,6.76,649.95,22.93,4.25
"4757",2018-12-19 19:00:00,2018-12-19,"19:00:00",1.458,8.511,0.35,10.19,87.3,6.79,1269.45,34.24,1.9
"4758",2018-12-19 19:30:00,2018-12-19,"19:30:00",1.453,8.508,0.35,10.16,87.1,6.78,1899.69,34.25,2.03
"4759",2018-12-19 20:00:00,2018-12-19,"20:00:00",1.343,8.501,0.53,10.08,86.4,6.77,143.28,28.52,2.75
"4760",2018-12-19 20:30:00,2018-12-19,"20:30:00",1.203,8.493,0.56,9.97,85.5,6.76,192,32.49,7.51
"4761",2018-12-19 21:00:00,2018-12-19,"21:00:00",1.025,8.481,0.59,9.83,84.3,6.74,201.48,30.32,10.79
"4762",2018-12-19 21:30:00,2018-12-19,"21:30:00",0.868,8.492,0.48,9.73,83.4,6.66,397,27.46,10.04
"4763",2018-12-19 22:00:00,2018-12-19,"22:00:00",0.645,8.544,0.44,9.4,80.7,6.62,352.89,27.61,11.65
"4764",2018-12-19 22:30:00,2018-12-19,"22:30:00",0.461,8.589,0.38,9.34,80.2,6.51,442.37,24.89,9.03
"4765",2018-12-19 23:00:00,2018-12-19,"23:00:00",0.307,8.635,0.26,9.28,79.7,6.62,98.15,28.81,3.67
"4766",2018-12-19 23:30:00,2018-12-19,"23:30:00",0.163,8.737,0.25,9.64,83,6.58,120.71,28.81,3.29
"4767",2018-12-20 00:00:00,2018-12-20,"0:00:00",0.084,8.904,0.27,9.85,85.2,6.69,416.4,11.86,8.56
"4768",2018-12-20 00:30:00,2018-12-20,"0:30:00",0.058,9.056,0.34,9.82,85.3,6.71,300.46,17.06,8.15
"4769",2018-12-20 01:00:00,2018-12-20,"1:00:00",0.021,9.018,0.32,9.78,84.8,6.64,105.46,37.91,7.28
"4770",2018-12-20 01:30:00,2018-12-20,"1:30:00",0.219,9.06,0.36,9.76,84.8,6.61,89.82,39.7,5.32
"4771",2018-12-20 02:00:00,2018-12-20,"2:00:00",0.414,9.108,0.64,9.43,82.1,6.64,195.44,18.49,9.54
"4772",2018-12-20 02:30:00,2018-12-20,"2:30:00",0.609,9.383,0.63,10.07,88.3,6.76,157.11,28.08,5.11
"4773",2018-12-20 03:00:00,2018-12-20,"3:00:00",0.813,9.231,0.65,10.07,88,6.77,97.57,36.08,4.97
"4774",2018-12-20 03:30:00,2018-12-20,"3:30:00",1.09,9.137,1.24,10.04,87.8,6.81,103.01,42.16,2.91
"4775",2018-12-20 04:00:00,2018-12-20,"4:00:00",1.364,9.136,1.58,10.26,89.9,6.92,70.88,34.93,2.59
"4776",2018-12-20 04:30:00,2018-12-20,"4:30:00",1.651,9.14,1.59,10.48,91.9,7,82.31,27.85,2.09
"4777",2018-12-20 05:00:00,2018-12-20,"5:00:00",1.894,9.131,2.63,10.44,92.1,7.03,48.75,28.56,2.14
"4778",2018-12-20 05:30:00,2018-12-20,"5:30:00",2.066,9.249,7.93,10.23,93.7,7.3,229.51,23.07,3.15
"4779",2018-12-20 06:00:00,2018-12-20,"6:00:00",2.269,9.618,12,10.14,96.2,6.8,167.66,10.99,4.3
"4780",2018-12-20 06:30:00,2018-12-20,"6:30:00",2.464,9.836,10.18,10.22,96.3,7.65,139.82,5.2,4.58
"4781",2018-12-20 07:00:00,2018-12-20,"7:00:00",2.563,9.851,10.28,10.18,96,7.62,206.73,9.21,7.37
"4782",2018-12-20 07:30:00,2018-12-20,"7:30:00",2.561,9.833,10.22,10.08,95,7.58,201.64,9.1,4.4
"4783",2018-12-20 08:00:00,2018-12-20,"8:00:00",2.496,9.833,9.71,10.17,95.4,7.67,344.22,8.72,3.64
"4784",2018-12-20 08:30:00,2018-12-20,"8:30:00",2.335,9.826,9.83,10.15,95.4,7.67,119.23,12.73,2.24
"4785",2018-12-20 09:00:00,2018-12-20,"9:00:00",2.134,9.706,9.72,9.88,92.5,7.43,317.08,11.11,10.41
"4786",2018-12-20 09:30:00,2018-12-20,"9:30:00",1.859,9.475,7.65,9.79,90,7.04,151.46,32.7,2.05
"4787",2018-12-20 10:00:00,2018-12-20,"10:00:00",1.466,9.372,6.29,9.48,86.2,6.72,401.94,40.91,1.97
"4788",2018-12-20 10:30:00,2018-12-20,"10:30:00",1.114,9.346,5.43,9.27,83.7,6.68,454.09,44.23,2.07
"4789",2018-12-20 11:00:00,2018-12-20,"11:00:00",0.811,9.306,4.69,9.06,81.3,6.62,547.25,46.58,2
"4790",2018-12-20 11:30:00,2018-12-20,"11:30:00",0.516,9.229,4.26,8.87,79.3,6.55,693.47,45.2,2.83
"4791",2018-12-20 12:00:00,2018-12-20,"12:00:00",0.27,9.137,3.86,8.94,79.6,6.54,863.07,40.51,3.64
"4792",2018-12-20 12:30:00,2018-12-20,"12:30:00",0.143,9.064,3.17,9.15,80.9,6.57,118.51,35.48,4.42
"4793",2018-12-20 13:00:00,2018-12-20,"13:00:00",0.112,8.986,2.81,9.25,81.4,6.57,65.55,41.09,3.77
"4794",2018-12-20 13:30:00,2018-12-20,"13:30:00",0.1,8.933,2.43,9.2,80.7,6.59,56.3,44.28,3.41
"4795",2018-12-20 14:00:00,2018-12-20,"14:00:00",0.09,8.927,2.13,9.31,81.5,6.63,58.98,38.91,4.69
"4796",2018-12-20 14:30:00,2018-12-20,"14:30:00",0.083,8.925,1.95,9.41,82.3,6.58,409.02,8.43,7.24
"4797",2018-12-20 15:00:00,2018-12-20,"15:00:00",0.079,8.898,2.5,9.4,82.4,6.7,6157.58,2.48,69.12
"4798",2018-12-20 15:30:00,2018-12-20,"15:30:00",0.073,8.838,1.02,9.42,81.7,6.73,124.1,11.7,34.1
"4799",2018-12-20 16:00:00,2018-12-20,"16:00:00",0.073,8.767,1.05,9.54,82.6,6.74,136.75,16.7,18.9
"4800",2018-12-20 16:30:00,2018-12-20,"16:30:00",0.29,8.705,1.05,6.8,58.8,6.75,143.36,18.04,22.36
"4801",2018-12-20 17:00:00,2018-12-20,"17:00:00",0.572,8.635,1.12,4.8,41.5,6.7,74.69,1.88,25.64
"4802",2018-12-20 17:30:00,2018-12-20,"17:30:00",0.875,8.125,1.13,9.68,82.6,6.67,61.55,9.47,4.34
"4803",2018-12-20 18:00:00,2018-12-20,"18:00:00",1.146,8.196,1.18,9.91,84.7,6.62,65.46,29.71,4.36
"4804",2018-12-20 18:30:00,2018-12-20,"18:30:00",1.353,8.377,1.12,10.01,85.9,6.61,861.81,22.19,2.21
"4805",2018-12-20 19:00:00,2018-12-20,"19:00:00",1.565,8.452,1.16,10.03,86.3,6.67,873.52,24.18,3.85
"4806",2018-12-20 19:30:00,2018-12-20,"19:30:00",1.697,8.479,1.2,10.02,86.2,6.68,872.59,23.52,5.74
"4807",2018-12-20 20:00:00,2018-12-20,"20:00:00",1.702,8.405,1.08,9.92,85.2,6.78,1948.87,30.73,2.24
"4808",2018-12-20 20:30:00,2018-12-20,"20:30:00",1.671,8.348,1.11,9.94,85.3,6.74,3527.13,16.73,10.68
"4809",2018-12-20 21:00:00,2018-12-20,"21:00:00",1.537,8.31,1.13,9.93,85.1,6.8,1552.74,16.54,73.08
"4810",2018-12-20 21:30:00,2018-12-20,"21:30:00",1.338,8.118,2.18,9.25,79.5,6.77,262.34,11.53,4.09
"4811",2018-12-20 22:00:00,2018-12-20,"22:00:00",1.146,7.964,2.48,9.53,81.7,6.75,38.77,15.47,3.8
"4812",2018-12-20 22:30:00,2018-12-20,"22:30:00",0.899,7.912,1.96,9.31,79.4,6.69,13.77,22.21,10.89
"4813",2018-12-20 23:00:00,2018-12-20,"23:00:00",0.712,8.059,1.27,9.03,77,6.63,28.26,42.94,5.88
"4814",2018-12-20 23:30:00,2018-12-20,"23:30:00",0.523,8.018,0.81,8.99,76.3,6.55,12.8,45.88,11.99
"4815",2018-12-21 00:00:00,2018-12-21,"0:00:00",0.342,7.909,0.72,9.17,77.6,6.6,15.86,46.79,14.54
"4816",2018-12-21 00:30:00,2018-12-21,"0:30:00",0.202,7.799,0.64,9.68,81.7,6.67,41.58,44.35,2.97
"4817",2018-12-21 01:00:00,2018-12-21,"1:00:00",0.135,7.682,0.59,9.91,83.3,6.67,34.14,35.3,3
"4818",2018-12-21 01:30:00,2018-12-21,"1:30:00",0.107,7.621,0.47,10,83.9,6.67,28.24,35.88,3.45
"4819",2018-12-21 02:00:00,2018-12-21,"2:00:00",0.146,7.563,0.51,9.96,83.5,6.71,33.6,45.17,2.82
"4820",2018-12-21 02:30:00,2018-12-21,"2:30:00",0.301,7.553,0.56,10,83.8,6.71,26.65,46.64,2.5
"4821",2018-12-21 03:00:00,2018-12-21,"3:00:00",0.524,7.49,1.17,9.87,82.9,6.65,28.84,47.54,2.54
"4822",2018-12-21 03:30:00,2018-12-21,"3:30:00",0.749,7.387,1.14,9.42,78.9,6.63,39.13,46.54,2.88
"4823",2018-12-21 04:00:00,2018-12-21,"4:00:00",1.038,7.449,1.83,9.23,77.8,6.63,89.69,45.17,2.38
"4824",2018-12-21 04:30:00,2018-12-21,"4:30:00",1.332,7.661,2.36,9.72,82.7,6.75,159.51,36.89,2.95
"4825",2018-12-21 05:00:00,2018-12-21,"5:00:00",1.624,7.796,2.48,9.94,84.9,6.81,28.54,35.07,1.57
"4826",2018-12-21 05:30:00,2018-12-21,"5:30:00",1.869,7.859,2.75,10.02,85.9,6.85,25.52,33.59,1.48
"4827",2018-12-21 06:00:00,2018-12-21,"6:00:00",2.089,7.908,3.67,10.04,86.6,6.91,41.43,33.28,1.44
"4828",2018-12-21 06:30:00,2018-12-21,"6:30:00",2.211,7.933,5.27,10.02,87.4,7.01,30.24,31.85,1.55
"4829",2018-12-21 07:00:00,2018-12-21,"7:00:00",2.318,7.971,7.91,10.09,89.6,7.21,21.19,27.87,1.41
"4830",2018-12-21 07:30:00,2018-12-21,"7:30:00",2.395,7.895,8.93,10.21,91.1,7.36,21.48,25.25,1.36
"4831",2018-12-21 08:00:00,2018-12-21,"8:00:00",2.346,7.903,8.89,10.16,90.7,7.35,20.79,25.3,1.29
"4832",2018-12-21 08:30:00,2018-12-21,"8:30:00",2.203,7.931,8.13,10.05,89.3,7.25,15.16,28.42,2.13
"4833",2018-12-21 09:00:00,2018-12-21,"9:00:00",1.971,7.877,6.24,9.94,87.2,7.01,14,33.32,1.46
"4834",2018-12-21 09:30:00,2018-12-21,"9:30:00",1.637,7.746,3.64,9.95,85.5,6.9,9.83,40.69,1.45
"4835",2018-12-21 10:00:00,2018-12-21,"10:00:00",1.298,7.72,3.19,9.86,84.5,6.84,8.73,44.08,1.52
"4836",2018-12-21 10:30:00,2018-12-21,"10:30:00",0.977,7.689,3.04,9.75,83.4,6.73,8.67,45.36,1.64
"4837",2018-12-21 11:00:00,2018-12-21,"11:00:00",0.674,7.622,2.4,9.64,81.9,6.7,20.47,47.01,1.98
"4838",2018-12-21 11:30:00,2018-12-21,"11:30:00",0.397,7.633,2.29,9.58,81.4,6.58,36.49,47.81,2.49
"4839",2018-12-21 12:00:00,2018-12-21,"12:00:00",0.218,7.629,2.13,9.77,82.8,6.61,47.46,42.89,3.15
"4840",2018-12-21 12:30:00,2018-12-21,"12:30:00",0.164,7.556,1.97,9.84,83.2,6.62,52.53,46.22,2.8
"4841",2018-12-21 13:00:00,2018-12-21,"13:00:00",0.145,7.465,1.74,9.89,83.4,6.62,44.5,47.89,2.49
"4842",2018-12-21 13:30:00,2018-12-21,"13:30:00",0.134,7.369,1.54,9.93,83.4,6.63,39.45,48.77,2.23
"4843",2018-12-21 14:00:00,2018-12-21,"14:00:00",0.127,7.311,1.38,9.97,83.5,6.62,23.02,49.66,2.18
"4844",2018-12-21 14:30:00,2018-12-21,"14:30:00",0.12,7.293,1.26,10.02,83.8,6.63,23.7,48.58,2.24
"4845",2018-12-21 15:00:00,2018-12-21,"15:00:00",0.114,7.273,1.17,10.03,83.8,6.63,51.64,49.38,2.13
"4846",2018-12-21 15:30:00,2018-12-21,"15:30:00",0.112,7.26,1.07,10.06,84,6.64,24.33,48.45,2.09
"4847",2018-12-21 16:00:00,2018-12-21,"16:00:00",0.107,7.241,0.98,10.13,84.5,6.63,119.72,48.52,2.39
"4848",2018-12-21 16:30:00,2018-12-21,"16:30:00",0.105,7.238,0.92,10.15,84.6,6.65,19.32,45.97,4.24
"4849",2018-12-21 17:00:00,2018-12-21,"17:00:00",0.103,7.236,0.85,10.17,84.8,6.65,23.54,45.75,2.45
"4850",2018-12-21 17:30:00,2018-12-21,"17:30:00",0.191,7.27,0.91,10.18,84.9,6.69,18.73,48,3.41
"4851",2018-12-21 18:00:00,2018-12-21,"18:00:00",0.484,7.301,1.71,10.05,84.3,6.67,19.01,48.1,3.3
"4852",2018-12-21 18:30:00,2018-12-21,"18:30:00",0.773,6.991,2.35,10.12,84.6,6.77,39.25,44.16,2.26
"4853",2018-12-21 19:00:00,2018-12-21,"19:00:00",1.088,7.015,1.52,10.45,87,6.9,85.98,32.64,1.82
"4854",2018-12-21 19:30:00,2018-12-21,"19:30:00",1.368,7.133,1.49,10.49,87.6,6.9,63.42,31.83,1.51
"4855",2018-12-21 20:00:00,2018-12-21,"20:00:00",1.551,7.176,1.64,10.42,87.1,6.91,30.68,32.69,1.89
"4856",2018-12-21 20:30:00,2018-12-21,"20:30:00",1.677,7.252,2.09,10.37,87.1,6.95,37.26,32.78,1.36
"4857",2018-12-21 21:00:00,2018-12-21,"21:00:00",1.705,7.603,4.74,10.17,87.7,7.05,39.79,29.07,1.43
"4858",2018-12-21 21:30:00,2018-12-21,"21:30:00",1.623,7.329,2.83,10.25,86.7,7.11,25.64,31.88,2.05
"4859",2018-12-21 22:00:00,2018-12-21,"22:00:00",1.452,7.146,1.77,10.4,87,6.94,26.62,33.37,2.3
"4860",2018-12-21 22:30:00,2018-12-21,"22:30:00",1.197,6.968,1.74,10.3,85.7,6.88,17.51,37.63,1.96
"4861",2018-12-21 23:00:00,2018-12-21,"23:00:00",0.974,6.966,1.58,10.1,84,6.79,26.09,44.75,1.94
"4862",2018-12-21 23:30:00,2018-12-21,"23:30:00",0.748,7.004,1.07,9.85,81.8,6.74,9.73,40.13,3.05
"4863",2018-12-22 00:00:00,2018-12-22,"0:00:00",0.528,7.025,0.62,9.67,80,6.66,7.82,39.88,2.91
"4864",2018-12-22 00:30:00,2018-12-22,"0:30:00",0.328,7.064,0.55,9.6,79.5,6.64,10.49,44.29,1.95
"4865",2018-12-22 01:00:00,2018-12-22,"1:00:00",0.182,7.066,0.52,10,82.8,6.72,18.97,42.09,2.12
"4866",2018-12-22 01:30:00,2018-12-22,"1:30:00",0.095,7.017,0.44,10.25,84.7,6.7,20.63,40.01,2.11
"4867",2018-12-22 02:00:00,2018-12-22,"2:00:00",0.066,6.971,0.42,10.34,85.3,6.69,17.25,40.55,2.26
"4868",2018-12-22 02:30:00,2018-12-22,"2:30:00",0.08,6.955,0.41,10.37,85.5,6.7,12.77,41.5,1.95
"4869",2018-12-22 03:00:00,2018-12-22,"3:00:00",0.226,7.006,0.51,10.12,83.6,6.77,8.93,44.21,2.09
"4870",2018-12-22 03:30:00,2018-12-22,"3:30:00",0.418,7.003,0.88,10.17,84.3,6.7,11.49,44.62,1.96
"4871",2018-12-22 04:00:00,2018-12-22,"4:00:00",0.648,6.858,0.95,9.95,82.2,6.71,13.9,44.15,1.94
"4872",2018-12-22 04:30:00,2018-12-22,"4:30:00",0.928,6.843,1.49,9.82,81.3,6.72,23.36,42.45,1.95
"4873",2018-12-22 05:00:00,2018-12-22,"5:00:00",1.243,7.107,3.19,10.04,84.7,6.88,14.02,36.44,1.51
"4874",2018-12-22 05:30:00,2018-12-22,"5:30:00",1.567,7.294,4.02,10.24,87.3,7.01,19.62,31.62,1.25
"4875",2018-12-22 06:00:00,2018-12-22,"6:00:00",1.835,7.417,4.89,10.25,88.1,7.08,14.27,30.16,1.23
"4876",2018-12-22 06:30:00,2018-12-22,"6:30:00",2.045,7.673,7.34,10.11,88.8,7.21,16.41,27.96,1.17
"4877",2018-12-22 07:00:00,2018-12-22,"7:00:00",2.199,8.022,10.65,9.99,90.4,7.43,14.89,23.98,1.18
"4878",2018-12-22 07:30:00,2018-12-22,"7:30:00",2.344,8.204,11.97,10.02,91.9,7.55,33.5,20.02,1.33
"4879",2018-12-22 08:00:00,2018-12-22,"8:00:00",2.448,8.187,12.65,10.02,92.2,7.58,28.36,19.84,1.26
"4880",2018-12-22 08:30:00,2018-12-22,"8:30:00",2.473,8.179,13.1,9.98,92.2,7.59,14.65,20.41,1.12
"4881",2018-12-22 09:00:00,2018-12-22,"9:00:00",2.363,8.177,12.8,9.98,92,7.58,19.12,20.33,1.02
"4882",2018-12-22 09:30:00,2018-12-22,"9:30:00",2.178,8.045,11.19,9.97,90.6,7.39,16.72,20.46,1.65
"4883",2018-12-22 10:00:00,2018-12-22,"10:00:00",1.92,7.767,8.71,10.01,88.9,7.12,11.28,28.62,1.17
"4884",2018-12-22 10:30:00,2018-12-22,"10:30:00",1.552,7.503,6.2,9.93,86.3,6.92,12.97,33.97,1.31
"4885",2018-12-22 11:00:00,2018-12-22,"11:00:00",1.179,7.457,5.2,9.84,84.9,6.86,10.74,36.17,1.31
"4886",2018-12-22 11:30:00,2018-12-22,"11:30:00",0.853,7.478,5.79,9.74,84.4,6.76,10.62,36.95,1.32
"4887",2018-12-22 12:00:00,2018-12-22,"12:00:00",0.549,7.324,3.85,9.76,83.1,6.68,32.34,35.71,2.21
"4888",2018-12-22 12:30:00,2018-12-22,"12:30:00",0.28,7.313,3.4,9.8,83.2,6.69,471.27,10.07,10.5
"4889",2018-12-22 13:00:00,2018-12-22,"13:00:00",0.129,7.284,3.15,9.9,83.8,6.64,232.88,21.82,5.47
"4890",2018-12-22 13:30:00,2018-12-22,"13:30:00",0.088,7.283,2.89,9.91,83.7,6.62,124.62,32.39,3.81
"4891",2018-12-22 14:00:00,2018-12-22,"14:00:00",0.07,7.275,2.58,9.89,83.4,6.65,53.89,37.29,3.07
"4892",2018-12-22 14:30:00,2018-12-22,"14:30:00",0.05,7.255,2.3,9.8,82.5,6.63,53.35,38.11,7.57
"4893",2018-12-22 15:00:00,2018-12-22,"15:00:00",0.039,7.247,2.06,9.49,79.7,6.64,209.68,38.51,5.65
"4894",2018-12-22 15:30:00,2018-12-22,"15:30:00",0.027,7.261,1.38,9.86,82.5,6.65,179.28,27.23,7.49
"4895",2018-12-22 16:00:00,2018-12-22,"16:00:00",0.019,7.26,1.5,9.95,83.3,6.66,175.22,27.34,19.98
"4896",2018-12-22 16:30:00,2018-12-22,"16:30:00",0.012,7.286,1.6,9.92,83.1,6.66,174.42,29.57,59.99
"4897",2018-12-22 17:00:00,2018-12-22,"17:00:00",0.004,7.282,1.44,10.03,84,6.66,142.74,27.56,50.49
"4898",2018-12-22 17:30:00,2018-12-22,"17:30:00",0.008,7.278,1.43,10.06,84.2,6.75,293.99,24.14,18.78
"4899",2018-12-22 18:00:00,2018-12-22,"18:00:00",0.028,7.276,1.36,10.07,84.3,6.82,419.92,16.38,21.07
"4900",2018-12-22 18:30:00,2018-12-22,"18:30:00",0.308,7.313,1.05,9.92,82.9,6.74,548.71,10.85,22.07
"4901",2018-12-22 19:00:00,2018-12-22,"19:00:00",0.605,7.295,1.03,10.15,84.8,6.83,885.35,10.04,23.41
"4902",2018-12-22 19:30:00,2018-12-22,"19:30:00",0.933,7.163,1.35,10.38,86.6,6.89,4498.59,25.02,2.69
"4903",2018-12-22 20:00:00,2018-12-22,"20:00:00",1.28,7.173,2.74,10.49,88.4,6.94,50.83,27.46,3.49
"4904",2018-12-22 20:30:00,2018-12-22,"20:30:00",1.539,7.19,3.09,10.5,88.7,6.97,44.61,27.59,1.75
"4905",2018-12-22 21:00:00,2018-12-22,"21:00:00",1.757,7.731,8.93,10.13,90.1,7.25,36.81,23.24,1.75
"4906",2018-12-22 21:30:00,2018-12-22,"21:30:00",1.876,8.043,8.02,10.2,90.8,7.4,135.64,18.55,2.66
"4907",2018-12-22 22:00:00,2018-12-22,"22:00:00",1.883,8.187,9.1,10.11,90.9,7.49,146.04,17.33,2.07
"4908",2018-12-22 22:30:00,2018-12-22,"22:30:00",1.798,8.204,9.31,9.65,87,7.45,139.69,17.42,1.93
"4909",2018-12-22 23:00:00,2018-12-22,"23:00:00",1.568,7.815,10.12,9.93,89.1,7.32,31.75,22.67,1.98
"4910",2018-12-22 23:30:00,2018-12-22,"23:30:00",1.364,7.519,6.42,10.1,87.9,7.18,35.92,28.04,3.13
"4911",2018-12-23 00:00:00,2018-12-23,"0:00:00",1.142,7.352,4.39,10,85.5,6.94,16.49,33.21,18.82
"4912",2018-12-23 00:30:00,2018-12-23,"0:30:00",0.904,7.333,3.43,9.97,84.7,6.95,40.32,33.09,39
"4913",2018-12-23 01:00:00,2018-12-23,"1:00:00",0.686,7.307,2.44,9.75,82.2,6.83,11.69,39.91,4.1
"4914",2018-12-23 01:30:00,2018-12-23,"1:30:00",0.493,7.311,1.46,9.55,80,6.67,12.96,42.2,2.24
"4915",2018-12-23 02:00:00,2018-12-23,"2:00:00",0.348,7.378,1,9.6,80.3,6.68,15.91,43.08,2.16
"4916",2018-12-23 02:30:00,2018-12-23,"2:30:00",0.224,7.493,0.88,9.88,82.9,6.7,34.86,41.19,3.25
"4917",2018-12-23 03:00:00,2018-12-23,"3:00:00",0.2,7.515,0.85,10,83.9,6.72,58.84,36.39,3.73
"4918",2018-12-23 03:30:00,2018-12-23,"3:30:00",0.241,7.472,0.72,10.01,83.8,6.73,26.9,40.64,2.69
"4919",2018-12-23 04:00:00,2018-12-23,"4:00:00",0.385,7.517,2.03,9.52,80.5,6.65,16.92,48.12,2.59
"4920",2018-12-23 04:30:00,2018-12-23,"4:30:00",0.58,7.517,1.57,9.78,82.4,6.67,21.59,44,2.48
"4921",2018-12-23 05:00:00,2018-12-23,"5:00:00",0.816,7.35,1.58,9.64,80.9,6.68,15.2,43.56,1.94
"4922",2018-12-23 05:30:00,2018-12-23,"5:30:00",1.125,7.368,3.2,9.76,82.9,6.79,20.47,38.13,2.09
"4923",2018-12-23 06:00:00,2018-12-23,"6:00:00",1.437,7.508,4.03,10.07,86.2,6.94,14.39,32.56,1.91
"4924",2018-12-23 06:30:00,2018-12-23,"6:30:00",1.724,7.628,5.08,10.08,87.2,7.01,13.92,30.7,1.78
"4925",2018-12-23 07:00:00,2018-12-23,"7:00:00",1.95,7.793,7.36,9.96,87.8,7.14,14.22,27.01,1.7
"4926",2018-12-23 07:30:00,2018-12-23,"7:30:00",2.126,8.147,12.46,9.78,89.9,7.41,55.51,21.3,1.77
"4927",2018-12-23 08:00:00,2018-12-23,"8:00:00",2.271,8.484,16.26,9.72,92.3,7.62,30.22,17.12,1.32
"4928",2018-12-23 08:30:00,2018-12-23,"8:30:00",2.427,8.616,18.26,9.67,93.3,7.7,35.28,15.02,1.42
"4929",2018-12-23 09:00:00,2018-12-23,"9:00:00",2.517,8.642,18.94,9.62,93.3,7.71,23.06,15.31,1.19
"4930",2018-12-23 09:30:00,2018-12-23,"9:30:00",2.514,8.657,19.01,9.5,92.2,7.68,17.58,14.66,1.26
"4931",2018-12-23 10:00:00,2018-12-23,"10:00:00",2.397,8.65,18.8,9.61,93.1,7.69,13.43,15.73,0.94
"4932",2018-12-23 10:30:00,2018-12-23,"10:30:00",2.226,8.519,16.42,9.66,91.9,7.57,13.55,19.01,1.2
"4933",2018-12-23 11:00:00,2018-12-23,"11:00:00",1.97,8.284,13.55,9.65,89.5,7.18,12.07,24.23,1.15
"4934",2018-12-23 11:30:00,2018-12-23,"11:30:00",1.596,8.127,10.93,9.58,87.2,6.97,10.29,31.07,1.17
"4935",2018-12-23 12:00:00,2018-12-23,"12:00:00",1.213,8.005,7.51,9.57,84.9,6.83,9.85,36.08,1.21
"4936",2018-12-23 12:30:00,2018-12-23,"12:30:00",0.871,7.948,6.74,9.45,83.3,6.76,10.22,39.28,1.47
"4937",2018-12-23 13:00:00,2018-12-23,"13:00:00",0.566,7.902,5.57,9.32,81.6,6.63,24,38.87,1.95
"4938",2018-12-23 13:30:00,2018-12-23,"13:30:00",0.295,7.868,4.72,9.39,81.5,6.59,35.78,39.15,2.36
"4939",2018-12-23 14:00:00,2018-12-23,"14:00:00",0.175,7.882,4.29,9.66,83.6,6.7,615.8,6.99,12.42
"4940",2018-12-23 14:30:00,2018-12-23,"14:30:00",0.139,7.881,3.9,9.7,83.8,6.62,124.17,29.02,3.83
"4941",2018-12-23 15:00:00,2018-12-23,"15:00:00",0.127,7.889,3.45,9.72,83.7,6.62,54.23,37.01,2.72
"4942",2018-12-23 15:30:00,2018-12-23,"15:30:00",0.114,7.869,2.97,9.76,83.8,6.63,37.2,41.74,2.22
"4943",2018-12-23 16:00:00,2018-12-23,"16:00:00",0.103,7.874,2.71,9.78,83.8,6.62,20.4,42.04,2.15
"4944",2018-12-23 16:30:00,2018-12-23,"16:30:00",0.096,7.884,2.5,9.8,83.9,6.62,23.91,42.51,2.28
"4945",2018-12-23 17:00:00,2018-12-23,"17:00:00",0.091,7.904,2.36,9.83,84.1,6.64,35.11,38.66,2.54
"4946",2018-12-23 17:30:00,2018-12-23,"17:30:00",0.086,7.896,2.12,9.84,84.1,6.64,24.42,41.79,2.38
"4947",2018-12-23 18:00:00,2018-12-23,"18:00:00",0.085,7.887,1.87,9.87,84.1,6.64,20.41,44.04,2.03
"4948",2018-12-23 18:30:00,2018-12-23,"18:30:00",0.082,7.881,1.73,9.89,84.2,6.63,18.96,43.86,2.12
"4949",2018-12-23 19:00:00,2018-12-23,"19:00:00",0.139,7.865,1.55,9.92,84.4,6.65,11.06,45.53,1.94
"4950",2018-12-23 19:30:00,2018-12-23,"19:30:00",0.432,7.887,3.72,9.58,82.7,6.63,7.63,46.56,1.92
"4951",2018-12-23 20:00:00,2018-12-23,"20:00:00",0.764,7.702,3.7,9.78,84,6.74,50.06,42.66,1.89
"4952",2018-12-23 20:30:00,2018-12-23,"20:30:00",1.126,7.856,3.11,10.06,86.4,6.86,45.83,33.51,1.85
